x,y,z,cluster,searches,appid
3.3924255,-9.268601,14.418426,0,drakesville ia drakesville ia Statesville ia drakesville ia Bloomfield iowa,e4a0a63c-15b0-4869-a330-f10c1d7c148c
-22.733784,16.356335,13.216336,4,coffee 'Coffee' caribou 'Coffee' caribou coffee 'Coffee' caribou coffee caribou coffee,bf80fbaa-9913-4194-a0a9-84c46f5ce772
22.826714,15.091111,-8.043025,2,"2104 Crown view Drive 28227 35.127511, -80.729260 grocery",9C2B6BA3-E141-4229-AC95-686203C0A32C
-3.3707445,-12.618433,22.920805,3,"cross plains tx cross plains tx brenham, tx brenham, tx 95 glen abby, abilene tx cross plains tx cross plains tx brenham, tx brenham, tx sam Houston national park 30.801843834626908,-96.74683661351145 coffee tomball heb Abilene TX wilcox, AZ 2530 W Arcadia Ln
Wilcox , Arizona  85643",cc9324a4-b58f-4e70-8dde-b23ebc218993
4.1399817,24.964718,-3.9977398,2,atm,49923962-ac8a-4a51-bf1e-8bfa091aeed3
-4.68005,14.819655,-11.715394,2,food gas atm food,16858077-7B3D-4D35-9C1A-8A6367A0D35D
19.35628,-4.4925513,9.860835,2,320 Varnum NW Washington DC,22097F29-20DD-43E3-A3EB-A6950394E95D
-17.188206,-8.007218,-7.0368166,2,gas,374C5B98-AA4E-4168-9B66-8224D3DA6D0F
6.773581,5.9250345,-0.7363964,2,1216 willow pond dr waite park mn restaurant,5dc7fb56-1683-41e2-9395-5b308c3bda80
5.506591,-16.301828,3.845446,2,Nashville tenn,EEDAFDCA-AFBB-4A14-9A29-ED55DA3C916B
2.2821143,9.72801,-16.784615,2,coffee grocery,A035B811-C0D7-4282-B77D-6B6BF1E838F3
-17.188206,-8.007218,-7.0368166,2,gas,8945c2d8-5d81-49de-a5ab-a30e29842481
-15.066465,-13.771123,-11.631394,2,work gas,0D3408DA-9962-4F05-BE69-72A19C6C7709
0.65397274,-9.932734,-26.127636,2,coffee sAbbaday falls,5dd0c2bd-92ca-4af1-ab27-c0206151fadf
12.693325,-7.7958517,13.106174,2,"black bear trail sanford fl 28.83638653432608,-81.35634568718972",9634fa97-8ee0-4a49-8082-05ad8e2b8b77
5.452751,9.723,-10.491488,2,"27.494226, -82.471520 27.492247, -82.470633 Costco 27.494973, -82.471428 27.493875, -82.471278 27.495113, -82.471711 27.495174, -82.471813 27.494793, -82.471947 Costco Costco Costco 27.492067, -82.470444 27.495163, -82.471871 27.494992, -82.471792 Costco wholesale 27.495243, -82.471619",6AF6187F-B4C8-4F12-B2FD-9A8884EF67B1
16.980286,8.760998,-9.472151,2,"32.44800542716459,-88.58665031967939 grocery",fd6f0571-2155-46bd-ae87-a8b604aca67e
-4.4176087,-0.2728461,-8.695239,2,cancun Mexico Quintana Roo atm,1bb0f039-c553-4f06-a645-a781415c6aa2
-20.38279,8.0713625,-10.701113,2,"gas gas 38.939100, -76.957256 38.939762, -76.957177 39.153381, -77.067647",7EEFEAA2-01EC-4690-AACD-EB313FA8095C
8.614187,-2.0732539,24.44067,0,"5560 Pleasentview Ct Bradenton FL 34211 5560 Pleasentview Ct Bradenton FL 34211 5560 Pleasentview Ct Bradenton FL 34211 5560 Pleasentview Ct Bradenton FL 34211 5560 Pleasantview Ct Bradenton FL 34211 5560 Pleasantview Ct Bradenton FL 34211 25.58017032494206,-86.71230643842324 5560 Pleaseantview CT  Bradenton FL",d9488e04-dfd1-4eea-b350-98e7ab69d417
-20.38279,8.0713625,-10.701113,2,tenino gas gas,D51FF83E-637B-48DC-9040-05AFA53840B6
-12.579044,11.922761,3.2359922,4,gas atm atm gas gas,18b5401c-d866-48eb-9533-b9643127ed50
-17.581068,-7.8739467,11.6773205,2,"11555 Culebra Rd San Antonio, TX  78253 United States",452387AC-0651-4764-9B81-5D0EEB9C2027
-0.83520764,10.648424,-25.646893,2,coffee coffee,47450D7F-E3B9-4B8B-92EF-98FCFE2764BD
-18.1898,17.048815,2.0457852,4,coffee gas grocery food atm,D331923C-0FF4-4B00-B652-D3A18582B3FE
-4.71452,6.8210096,23.3922,0,"charlotte n c charlotte n.c. charlotte n.c. 36.772073161646475,-76.3375086350421",ebbbaba2-f986-46c2-914c-86deebd072f6
-10.796619,-3.4379857,-3.6992147,2,gas Denver co,fe71fab2-ddc7-46b0-ba0d-a2b9205845c8
-17.188206,-8.007218,-7.0368166,2,gas,c469753a-f86a-4920-b3fa-06dd433a5ca0
-2.0910625,-4.274479,6.952885,2,fort Meade va,4474376E-D071-4B8C-AD60-ABB0537410D2
6.9924774,-5.970402,14.754261,2,740 Bluff Street Atlanta Georgia 30310,3a517135-513a-48eb-bd33-65949f555dc9
5.9846096,-21.66821,-8.310232,2,Troy al.,F760AFA6-7429-4F72-9C28-597FCE1A5680
7.8850107,-7.2363586,17.01396,2,"11 Mt. Zion Road, Whitesburg, GA fish market restaurant marietta ga",4c9b60c3-8d53-409e-88b4-d40b7595fdc4
23.65301,-3.8082588,3.3455021,2,calvary chapel santee,0f9fb384-ae47-48e4-978a-fc635d9a3a3b
13.12212,5.5565996,-10.077491,2,Wawa,3b8396e5-88d2-453d-b76e-54d73756ebab
21.689783,2.70463,-1.3742441,2,Divine Child,58CF1196-00CC-4FDA-AB6B-FB0CE956F5E5
6.328491,-4.4485044,-10.021599,2,Lincoln city or,75EFEAFC-7F98-4F6E-AA68-F2B80CFB4BE4
5.954631,-0.112054214,-0.2943805,2,6826 redwood terrace lane 77389,D0A859B4-4882-46FD-97F9-2F0A4274378F
-5.6430793,9.931679,22.140574,2,b32 3DD B32 3DD B45 0JA B44 0AJ,2D0E40C0-9F7E-49C8-B320-2074C9CCFFBD
-17.188206,-8.007218,-7.0368166,2,gas,F1258EE5-8CEB-4ADB-89F7-3F7F63C552B2
-2.7105281,-0.51642525,9.291192,0,Clintwood va Marion Va Marion Va Marion Va,75644E3F-E65B-4E3F-AD83-9E2167769A64
1.3866609,-5.359238,25.424818,3,legal remedy rock hill sc legal remedy rock hill sc legal remedy rock hill sc legal remedy rock hill sc Home 2 suites gulfport ls Home 2 suites gulfport ls Home 2 suites gulfport ls Home 2 suites gulfport ls covington la covington la dothan al dothan al dothan al dothan al gulfport ms dothan alabama,4fddb05e-6066-49f8-8c23-637670eb60b1
1.2185484,-0.95498335,6.2214966,2,"carters bakery Waynesboro va carters bakery 800 Windsor Rd, Waynesboro, VA 22980",F77148AA-D64B-4B8C-AF6A-EBBFBEBCB0B8
-1.8540605,3.959806,25.626322,0,35308 west Helen 35308 west Helen drive 4605 East Priest drive 802 n 3nd  place 802 n. 32nd place 2045 e Broadway 1101 e Gwen 6230 s 7 th Avenue 6230 south 7 th ave 6507 s 35 Avenue 832e Jones,FF5385A2-8F0B-45E0-919C-867E2CAD76E7
16.00746,-8.637174,-7.018973,2,Marion in,27F609A1-6F3B-4759-9247-FECCDD12406C
-15.15487,17.84282,12.611772,4,"met arc gas coffee grocery food coffee grocery food Yuma gas food 39.774452, -101.803832 food coffee 39.774011, -101.803860 food Chardon men Chardon neb chardon ne grocery",2E84263D-3A9D-4612-8C9B-8A4A98C44D12
7.6405096,-11.564701,14.080635,2,"albany, oregon portland, oregon",3bc100c1-b6e5-47d2-9dd4-8cfe09989c53
-12.054665,-0.922792,1.7343501,2,120 frank phillips boulevard Bartlesville ok atm gas parsons kanaaa,7CCFC24E-A555-478F-AEE7-C6975014AA5B
14.714977,-3.1956468,17.144112,2,Citrus Springs fl Citrus county fl,F76F6982-5C52-46CB-8483-D771CA912EB5
-9.169357,6.6986666,-22.189854,2,gas coffee,A0924890-6660-4A9E-B660-D3CA66FC9610
-14.586601,20.509586,2.5500717,4,"coffee gas grocery grocery 34.303481, -118.508475",7A98066D-C612-4357-81A8-7B32E39250DE
-15.23321,-7.3732023,8.028835,2,A'S FARM SAN FERNANDO PAMPANGA,3e6cd844-ebf2-432b-92d7-26e0155fbcd9
6.9347663,-19.035982,-5.463911,2,"david chiriqui 8.976749, -79.513767 8.977971, -79.513781",CAD28AB2-AD5D-4D09-98AA-1921FA7ACB6A
-20.924025,9.98556,-10.1691,2,gas gas,5405D85C-57FC-4E05-80FF-3B4C9732F917
-0.18913354,-2.5945232,1.4262784,2,25 Forest Parkway shelton ct,BEEC824B-8B72-47A1-BCA0-F21FC4FF131C
-9.09125,-11.499385,9.036652,2,"7575 Vineyard, Rancho Cucamonga, California",103B502D-E5E4-4FA4-97FF-EFE6DAA8C29D
-18.416864,7.1963077,-12.38192,2,chicago gas gas,BBDC5FB2-A94F-44C4-9B24-10F7BF061BAF
0.722464,-8.067436,-24.245787,2,coffee,fc43112b-62f0-4b6d-abbd-aa8c775c29a8
5.771392,-7.062833,24.61287,0,food gas Thrasher Circle NC Thrasher Circle Thrasher Circle NC Thrasher Circle Goldsboro NC Thrasher Circle Goldsboro Thrasher Circle goldsboro Thrasher Circle Thrasher circle goldsboro North Carolina Thi circle Thrasher circle goldsboro North Carolina Thrasher circle my location,5D619D59-D0A7-4DC6-B9E2-13663BC169F5
3.5450518,-2.1455705,-0.9684753,2,"636 Main Street, Forest City Pennsylvania",96C330FC-C23E-4C17-BACB-336394630BFA
12.59498,-4.9041123,19.956083,2,"Orlando Florida Orlando Florida 38.667232786304254,-121.21153615027077",2b11e858-70db-46d5-b350-a23736ea7473
-4.1254773,-15.59707,4.3356996,2,Tucson best western,078BF849-76AE-4D1D-B6D2-3382B3AD58A8
-17.288479,-11.083736,-7.0287685,2,gas,68053310-8A5A-4383-BDCD-34E02E18A9A4
-12.938235,16.362917,-8.117163,2,"41.25770816155119,-95.88108397725996 gas atm gas roberts park",33ca5639-83b9-4abc-98c3-e50c31d2f801
-2.792087,-13.863072,21.857555,0,"gas Lufkin Texas lufkin Texas Turlock California lufkin Texas Reno MC Reno nv Reno Nv 37.779020, -122.202679",2833E48D-DFDD-402B-935C-C7E4DD55ED09
1.0406479,3.901061,1.8508977,2,1000 mountain boulevard Wilkes-Barre pa,40D62A65-4ECF-41E9-8CBB-1652F3740133
-0.82497567,3.5890296,-13.78827,2,grocery restaurant,475bf035-58d2-4dc7-8bd3-e156282b74f9
1.120344,2.3728702,11.814957,0,dairy queen 1913 main Street East oak hill wv 807 old Grandview road Beckley wv 113 Beechwood drive beaver wv,8BB2DDC4-D32A-46D7-AE45-84455E3594D1
-18.957623,8.8547125,10.861332,4,"restaurant 37.785942803184994,-122.40982752858056 restaurant 37.7855781093086,-122.40968608072316 37.78558597657869,-122.41000083120937 coffee 'Coffee' gas grocery restaurant",3c113512-bd11-4887-b500-4b0ba9bc878b
8.467153,6.90379,-7.236224,2,Walmart,382C8A22-4848-47FC-9444-C34BAE8D4C08
-22.224823,14.0695715,-0.032449376,4,"6074 Bill Tuck Hwy
Virgilina, VA 24598 6074 Bill Tuck Hwy
Virgilina, VA 24598 6074 Bill Tuck Hwy
Virgilina, VA 24598 6074 Bill Tuck Hwy
Virgilina, VA 24598 gas coffee grocery restaurant restaurant atm 204 Cambridge 
Pawley Island, SC",64e4dd78-ca57-402c-9f19-a81ada3f8ada
-0.7913056,5.987593,0.13075246,2,lehighton pa,d0cade15-0f37-4d9b-8ce8-0fcc980a5fb0
-0.24875395,-17.137829,17.125566,2,witchita ks witchita Witchita Wichita Wichita Wichita Wichita Wichita,f4f18b25-81f5-43f9-9347-82316adf1168
7.157237,-9.167619,-26.174973,2,coffee,ea95c475-c4df-4d9f-8cde-b60af2a86ce0
16.603369,-3.5686424,-9.74576,2,1900 s university drive,ADBD7E51-D456-42D8-BDD5-C59DA3383B15
0.38913614,-8.43085,-31.006191,2,Athens Europe coffee,ACB741E2-FD88-4B9C-B67B-758E3E450A05
-5.4274716,-9.462728,-4.2879024,2,22187 Bronc court canyon lake food TVC airport,9A9F07C5-566C-430D-96BB-E2C506445953
-12.145596,-8.783018,13.276475,0,Hoover y Los Ángeles Hoover y Los Ángeles Hoover y Los Ángeles Los Ángeles calif,6A0FCD70-00F8-4074-A9D4-46E44C9E5796
4.3178186,12.279344,-0.38486004,2,1031 3rd st Santa Monica,C22C3483-EF04-49F8-BC50-8B663CF06EBF
4.4966297,-11.345775,3.5419025,2,vindicator,5155387E-3789-4527-99A1-3F5C8DE6DC1A
-3.8719454,2.5702682,-14.222503,2,restaurant grocery restaurant golden corral,efae48bc-2f72-42e0-84e0-d1fd5bacd029
-10.543014,-7.0954204,-5.8723884,2,hwik trip hwik tr gas,bb70ebcd-9ef5-45ef-b5fc-3a316eb6b5c8
20.114014,0.3362579,8.893989,2,"Starbucks Fort Leonard Wood, St. Roberts, Mo.",ad7a3ebc-48e3-41d5-8655-482e2f0b24b5
0.3448332,2.2378376,27.94099,3,928 co.rd. 16  wahoo ne St. Joseph Mo. St. Joseph Missouri 1111 o street Lincoln Nebraska council bluffs iowa Mormon bridge omaha north Omaha bridge St. Joseph Missouri 500 n. St. Mary St. San Antonio 500 n. St. Mary St. San Antonio 500 n. St. Mary St. San Antonio 500 n. St. Mary St. San Antonio,e5ab846c-6c5d-4494-8867-d7d16e98d116
3.476412,-1.4128261,-1.7902042,2,wagoners gap thousand steps standing stone trail west Manheim township park,84230BF8-724E-4C64-B2DB-4016E948AFC2
18.528131,-8.950546,-6.3309035,2,the retreat denton the retreat at Denton precision dr,13f22ff9-cc42-4283-becf-309bee694451
4.557715,9.07911,-20.739592,2,food coffee,9290D755-2F80-4980-AA0A-37EE4E9FECFF
14.678806,4.8856544,12.619367,2,"36.111002, -86.741511 36.110988, -86.741460 2645 s 8th ave Nashville tn",85FEB23E-74D9-4DCB-86F8-67BEFAB1F1AE
-11.256583,8.174787,-21.611834,2,gas coffee,20E7383C-C075-4728-A44C-5F5C19DB040D
-6.794383,11.339052,-17.832668,2,"gas 43.415834, -72.983585 coffee food",567EEF78-2DB7-403D-B0EA-DD4E90E9DD12
-20.112625,13.336522,8.508911,4,"38.68884197168734,-121.12230883328701 grocery coffee . Kyk H atm coffee grocery atm coffee",acbb4065-65bc-438a-82c1-db9a5db5fc60
14.18548,2.5638866,18.103193,2,"26.249732, -80.090147 26.224739, -80.106763 26.253079, -80.097117 1900 e commercial fort lair dale 1900 e commercial Fort Lauderdale",70E61661-76C5-4C09-A1F1-34AF8163751B
15.4029875,-7.6539946,-8.815199,2,the perfect memory,f26cdaa5-826a-441e-8f71-7fa003d1d906
-13.55921,13.727345,1.1874117,4,"gas coffee 34.076554, -118.486963 34.119445, -118.395062 gas 34.130098, -118.468960 34.123280, -118.393414 atm grocery",9733EFC6-60EB-440D-A8D8-94E3681DC2D6
6.925291,-10.97567,13.312854,2,Kentucky Falls Oregon Kentucky Falls Oregon,1D244619-4A07-4CFB-AD69-7B3C68BD0189
-25.22681,16.799923,7.9639144,4,"coffee 2181 Aurora Road, Twinsburg coffee coffee food Lorain Road, North Olmsted OH",DFFE56D6-7A45-461E-AFAF-5CD967DAED39
3.0308783,-15.218108,7.452583,2,10434 dora circle wichita ks,815b1915-1f53-4821-a2e1-b08fa2aa65ad
4.064157,25.405573,-2.3907847,2,atm,3100FA9F-186F-44F3-8DA3-3EF3E75DACF7
5.353268,-2.4566042,13.924884,0,"Kill devil hills north Carolina Kill devil hills, north Carolina kill devil hills, North Carolina",9189506d-690f-425b-ab13-21953e183b3b
-3.8087208,-5.6998243,16.7831,0,nancy. golf course in the villages fl atm lady lake mobile park  lady lake fl,DA8B3530-8717-4F35-AFF0-FA5BBBA89853
-23.359657,5.949197,9.291758,4,coffee gas restaurant restaurant,6390ba6d-4168-48d7-bfd1-096b0a2ddad9
0.60262746,7.1966987,17.278866,0,"Stamford, CT 06901 1133 11th Street West Des Moines home gas restaurant 1133 11th Street, West Des Moines coffee",1555e9c7-3d97-428b-9ea9-4b14ce2c7181
9.922672,12.783631,-17.27191,2,grocery food food,590E6CC3-D4AE-4BB8-A210-2C3D0D7ED74F
0.7330176,-5.9472666,1.4972965,2,"299 E River Road
Oswego",68c4b14a-b216-4e3c-a751-0464c7d498f5
12.789683,-16.485847,-13.6853075,2,success,9D9B7DC4-6F95-4E6E-9679-2E26BB75EB17
-16.357277,-9.753574,-4.4009438,2,gas,923ce46c-6b8b-44c0-86f5-282a72874231
1.1507666,-10.558482,-12.177505,2,sky harbor airport restaurant,6aceeac3-2e9a-4431-b0ce-e2dfb2a8c786
6.856512,26.54163,0.109044,2,atm,9B4B2809-20B2-45E4-AF5E-8FE4364A8418
-22.462278,7.900834,-10.22527,2,gas gas,62B705AE-CD4A-4500-8DD1-9B7EB2A2E5C3
4.692218,15.001817,-0.8444194,0,"Santaclaus Santa Claus Santa Claus North Pole Mark Behrens Mark Behrens  Carroll, Iowa Mark Behrens Behrens harms North Pole bag tournament gas grocery gas food concrete creators concrete creators love concrete creators llc concrete creators llc Carroll coffee",87EA9910-DD1F-4555-AAE5-1629475D7527
13.581648,5.8567896,7.61635,2,900 8 th ave,76A2EEFD-F89C-477A-B0D3-6F7D513D5019
-16.338057,-14.431941,-4.0995464,2,gas,29610146-b111-47fb-a71a-d10751c95b55
-17.188206,-8.007218,-7.0368166,2,gas,b63c192f-6693-4429-af12-c0f2a1d78615
3.6018987,19.902353,-8.044643,2,"atm grocery 37.279456, -77.385517",9EA6A368-C168-4DAD-91AD-2BE2E4AB2429
-6.0622354,-17.58953,5.8646755,2,"Parker, Arizona Bakersfield",60A48E7F-1427-4DC2-B90C-A8D85F14E772
-9.335661,-5.7562084,15.407192,0,"4301 la Sierra ave. riverside ca 92505 4301 la Sierra Ave., Riverside, CA 92505",8FB1DF12-5975-4EBB-B3EA-9634FE494AB5
-17.188206,-8.007218,-7.0368166,2,gas,d565a125-77b0-4b5d-a470-af015a732188
17.33473,5.8652267,-18.719198,2,food,6E0B58F1-CAC0-4F11-8DD8-918EA1169039
1.6984974,6.838453,-16.794016,2,coffee store,0E133BB7-D757-4C95-8153-31DE79E294FC
-14.988518,20.418468,12.123476,4,grocery food food grocery food food food pylsu food food food,35874EAD-8E39-42E8-86FB-126970A3420D
21.40035,-14.112243,-8.303155,2,no no no no no no,575b9f5d-8cfc-4f10-9587-9eb9858eaac2
-2.4699914,15.617314,-3.306914,2,6709 Fabre #1 Montreal Quebec 6709 Fabre Montreal Quebec gas,c4878c8c-1bfd-4c0d-89eb-24acd6918113
-13.298083,6.221243,-5.814412,2,grocery gas strasburg va,E4DC7A64-A138-4952-8FAD-6EC531F8E1E5
-7.7535143,-9.71565,8.826306,2,cerritos mall cerritos center artesia ca coffee,74EC21A9-E897-4167-8CF4-DB5F2A7B840A
4.631768,-5.2274685,-2.465814,2,south mountain bike,17209f6f-df35-403a-903d-e3849e50ba40
-14.112745,6.379902,-4.036509,2,"Effingham Effingham, Illinois food gas Effingham",5B388D5A-40B9-4F3B-9131-DF319294724B
-0.21154274,7.7730894,22.67882,0,"525 ESSEX RD LEAMINGTON, ON N8H 3W5 525 ESSEX RD LEAMINGTON, ON N8H 3W5 orfus Rd orfus road orfus road Toronto orfus road Toronto",9FD02265-B566-4DCD-AB28-7E2350FC5B93
-2.0900319,16.68217,-17.292896,2,coffee atm food,53933201-95D5-4477-B3CC-73A1A1039733
3.4806888,-22.898687,-7.9320707,2,"3517 Cheshire Drive Birmingham, AL 35244",D618D1DD-7E72-47D0-800F-23EDBD702339
-4.0200615,23.090101,-6.935539,2,67 grove ave albany ny atm atm atm atm,290642bb-18d8-4f52-a5bc-a116eaefcbb8
19.099659,-16.222042,-9.418559,2,no,5D6F5A9B-7C2F-4657-A65A-0FFC15960C23
4.9239516,-6.4183464,7.971587,2,8245n brooks lane Scipio Indiana,B7DFE867-1430-4B55-B4A1-63CD63402706
6.299282,12.628999,-8.248747,2,Duluth Wal-Mart Herman town,45FEFB09-E3D2-4B85-A4E1-28FFB4FF52C4
4.4504056,-20.635027,9.919846,2,mobile al mobile al LaPlace Louisiana LaPlace Louisiana LaPlace,AB2A060A-5B09-456F-B063-6C678447A4DB
-5.1583257,-3.8746626,-16.765886,2,restaurant,530e176d-e898-4c6b-9179-cfc0263ef221
8.872642,0.8069588,20.7501,0,"722 NW27 Ave
Ocala, Fl 34475 28.855536662685353,-82.38842843057756 28.858325968676,-82.27220863699625 sr44 and gospel island rd",9b56b1de-bfdc-491a-86aa-237d09d698f7
-7.4452705,14.910276,-8.0697365,2,gas grocery atm,29D39635-2B51-4404-8D4E-52E0F7BBC1CF
-15.968001,20.56747,1.9320729,4,grocery coffee food gas,AF5E2193-A219-4285-BDA2-ACA843BCD6A9
-2.663093,1.7145803,28.03539,3,"35 S. Willowdale Dr.
Lancaster , Pa. 17602 gas 301 West Byberry Rd. 
A-28
Philly, Pa 19116 803 Sansom St.
Philadelphia , Pa. 19107 6224 Cheverly Pk.
Cleverly , Md. 20785 6224 Cheverly Pk.
Cleverly , Md. 20785 119 Lower Beech St.
Wilmington , DE 19805 1423 S. Dupont Hwy.
Dr.
USA 1423 S. Dupont Hwy.
Dr.
USA 1423 S. Dupont Hwy.
Dr.
USA 5722 Lewis B. Puller Hwy.
Shackleford , Va. 23156 coffee coffee restaurant atm 1423 S. Dupont Hwy.
Dr.
USA 1423 S. Dupont Hwy.
Dr.
USA 1423 S. Dupont Hwy.
Dr.
USA 1423 S. Dupont Hwy.
Dr.
georgetown de 1423 S. Dupont Hwy.
Dr.
USA 1423 S. Dupont Hwy.
Dr. atm coffee",6bc18799-a5b0-4f77-bbce-ed7f33d84fd1
-13.408287,-9.801622,-5.7838607,2,gas,C7332A83-2F7D-434E-A2EA-8058477FD333
-1.4984138,-11.196105,3.329032,2,"1420 Bolley Drive
Fargo, ND 58102
USA 44.841768478297325,-92.6328873280407",10fd5372-cdc5-4311-95a4-88d1f74e6abb
1.4713174,-5.155296,17.41993,0,burmingham Alabama Birmingham atm grocery wall Williams RD west monroe louisiana,2BA92290-2653-41F8-BD0C-20992B956410
0.6704157,7.1658053,0.9390435,2,45 cypress dr Newtown pa,74A7B6BD-E4D0-4366-AB59-E2BB7B6FE3FE
19.237795,13.32049,-2.2119577,2,grocery,09d438ec-87f5-494f-8c4d-df55da066acd
10.722655,-13.052551,-3.6386514,2,"19784 co rd 29, Detroit Lakes, MN",1F8413EC-4B06-43B7-81BF-4B5F02C3D8DB
-20.162096,6.446773,5.5457845,4,158 Starling Terrace Lake Lure NC gas restaurant coffee grocery atm,77f605af-6338-4d00-bade-8835d041ce37
13.128937,6.0366654,8.533155,2,"914 8th Street Waukegan, IL 60085",8D2B796D-8BD3-40C1-AEA3-A4A932DBFD3F
3.0000317,-13.009005,-3.103225,2,villeneuve montreal,a42a8cbc-d422-4b04-9ef5-eb13e0fe53cf
-11.315533,21.113956,-8.126058,2,atm gas,0522118E-5B0A-4036-9378-F28741A25114
-11.86261,-0.79185337,-10.076658,2,"Olivare 14.31279300088795,121.08339270980986 167 Country Drive St. country Homes subdivision Halang Halang Biñan Lagina Olivares 14.32909026919269,121.08285933542408 gas gas",f707661e-6e28-4b7b-a0f8-ecee1c6b2830
4.0434585,1.3948957,7.553193,2,hudson maine 10 anthony street portland maine food,70BA555E-AB7C-45AC-AA7D-BC39F710B44E
-17.419716,5.304421,-8.378862,2,gas food gas,21720C76-04BC-4B67-B14F-01A098BC0624
-16.338057,-14.431941,-4.0995464,2,gas clendenin wv,FBE0AE0B-4492-4A7B-97ED-1618DB37AAE9
2.8198054,-27.049084,4.894396,2,da borgia MT st Regis MT,38317909-a0f2-45a0-a7e2-fa5d504f53c1
11.2504015,0.13503858,0.5811942,2,22 Gallus street 22 Gallus street Trinidad and Tobago,04fe088d-debc-4f62-8f2c-1ad6bbedd975
-12.547387,0.6826524,-12.81567,2,gas restaurant,bc331392-b331-4b97-8d5b-2e9e262f95f3
-2.6283023,-13.014069,-20.148802,2,iPhone iPhone,454B26B1-1FB1-47F1-997D-B34199DEA0B2
-1.094613,-4.00411,-13.899393,2,watts burger,8180E988-7F61-4EB1-8281-718B0FD0D3B8
8.8728895,-9.672272,-9.807697,2,fort be,8684E4FD-4F4B-46BE-A605-7AD915AE53D4
-17.148603,16.719007,8.970124,4,gas food coffee coffee atm food grocery gas,55D175D2-1269-4B29-9648-790646868F2F
0.19675563,6.385462,0.8853272,2,"Newtown, pa",946C46E7-83B7-4A32-94D4-E913250AB002
13.821137,13.096559,-4.5089216,2,grocery,84c47e91-65dd-4229-b779-9f5216b74050
-14.992129,7.4176035,-23.118288,2,Airline Doctor coffee gas,D2F9841A-A292-4CAD-B0BE-05A1630A59AC
-1.2373382,-17.273926,16.949526,2,120 Longford ct WICHITA ks Wichita airport Ft Worth TX,BA49A16B-6CA5-4E38-89B2-A62093A1189F
-9.771722,8.549398,-12.879331,2,Glendale community college parking old navy rough trade eagle la target gas coffee Employee Parking,83160FC7-EE3A-4F33-A0C8-7FA871065642
-23.306559,9.182423,1.4153733,4,67 rue feydeau Paris coffee 67 rue feydeau Paris coffee Paris france atm gas Charleston sc,FAB6174F-697F-46DE-8FCE-61ADAE08C4C4
-2.748074,4.1617603,-20.682129,2,"Piedmont fayette hospital 33.47885153384574,-84.56774373909967 33.47935435655137,-84.56704298160625 coffee Hardee's restaurant Hardee's hwy 154",f899790b-a6ff-4b94-880e-59d129a5980c
-0.5636715,24.043581,-5.190328,2,atm atm,efe8bec2-cbe5-4a82-b7de-d9f3eeadab00
10.086194,10.518143,9.292326,2,"41.80378406105106,-71.49429825067007 41.8037802697709,-71.49429256100825 Robert A Janagan Dudley Street Providence eye doctor Dudley Street Dudley Street",899c0927-5576-4745-8680-3ddd5c222ab4
-8.450238,7.99379,-8.000175,2,grocery gas,787b8371-d8b3-453c-9657-97c1074c3155
-22.716633,8.064194,4.348996,4,gas coffee restaurant atm grocery,2939bd22-c606-412f-85d8-1b68f52d6be7
6.7933435,-25.647635,-1.3842313,2,Prescott ax,A0A44C3D-1263-4846-95A6-12B3ABD00931
-6.0813212,-14.340782,4.122596,2,serra visa az,B82527B2-8023-452B-9938-DCA5A91F317D
9.311487,-5.719141,-32.350384,2,coffee sanchez belen,ef7b66cd-5cb9-41fe-b230-f2b93d67eb50
-7.400301,15.736185,-7.4327626,2,gas grocery atm,7834CDDD-D70A-4248-B776-E3E511D8D2D0
6.322697,0.77576756,-15.985325,2,hospitala hospital hospital,c96d7cf8-fb68-4121-8d57-c556a37a8fc8
-5.4426603,1.0864444,-14.2063055,2,restaurant restaurant,04612423-bdf7-4b05-a3c6-c1a2359add69
0.8096546,1.1381358,25.06795,0,"41.262853, -89.235908 lasalle v a clinic 407 pine  bellflower mo Middleton mo coffee gas grocery food 407 pine st bellflower mo atm atm food Middleton mo Middleton mo Middleton mo Middleton mo",585F161E-3825-489E-A8A3-1A3B866D3629
6.849803,-9.4867115,-2.117993,2,congers NY,818853F9-8763-4AA3-8E36-742F5FE69786
13.17994,-4.493367,0.28597105,2,montvale rd,e62c1387-26b3-43e4-a814-cf0caa77aaa9
5.4064174,9.672003,-10.192457,2,costco costco walmart walmart walmart,8a80ec0e-e8ad-4d7f-9b11-0f8c42bf004e
-8.096218,12.778887,10.907489,4,"gas gas gas gas gas gas gas gas gas gas gas gas coffee coffee coffee gas gas coffee coffee gas gas 35.052849731103905,-106.51451840191281 35.05235171779124,-106.51435989545489 35.05227054430895,-106.51384809412963",1bf06700-9beb-45a1-af0e-c2a53734662f
6.4723988,7.423857,6.3963437,2,"120 Montague st, Brooklyn",48BCFE1C-BA3F-4AB2-8738-0C46E12C230E
6.577767,-0.2290202,1.3973066,2,220 Rainbow Lane Asbury Wv 24916,584C74A8-3844-49E7-BBB8-FAAF6FA7AAE8
-1.6534705,-12.945085,23.086132,3,"Georgetown Georgetown Georgetown Texas Georgetown Texas georgtown texas georgtown texas Austin texas Georgetown Georgetown Georgetown Texas Georgetown Texas georgtown texas georgtown texas georgetown texas Ames, Iowa",1a069f53-8dbf-4854-bc06-cddf4025579a
